239.69513537406922,92.19829891204833
236.66908275604246,96.13991928100585
232.64463706970213,99.10010536193846
227.9459375,100.70656249999999
222.95955166816714,100.99714561462402
218.04554519653323,100.17078491210937
213.5550648212433,97.99734703063965
210.00386962890627,94.51583068847654
207.70013198852538,90.10376468658447
206.47183963775635,85.25968384742735
205.99574462890627,80.28036193847656
205.96,75.27649043694137
205.96000000000004,70.27785332386148
205.95999999999998,65.29008395195007
205.96,60.2901226092875
205.96,55.27297904238105
205.96,50.28501988248201
207.83766986340282,47.17
212.8490262794495,47.17000000000001
215.58,49.44259512757883
215.58,54.437602712090595
215.58,59.43113596931099
215.57999999999998,64.44023348212242
215.58,69.44407400641823
215.57999999999998,74.43042439462617
215.58942498207094,79.43976058959963
215.990947265625,84.41421875
217.48640625,89.165
221.1818871688843,92.38624065399168
226.07902770996094,93.20886291503906
231.0238433456421,92.55957950592041
235.4576837158203,90.33664245605469
238.69283996582033,86.56336120605468
239.36,81.71876838617027
239.36,76.7159618420992
239.36,71.71719547271728
239.36000000000004,66.7119795423746
239.36,61.7158184012305
239.36,56.71776316131466
239.36,51.72551379024982
239.81108959347011,47.17
244.8164785268903,47.17000000000001
248.98,47.99983314394951
248.98,53.00019985734252
248.97999999999996,58.0043927818691
248.98,63.00284417177172
248.98,68.01189152759267
248.97999999999996,73.00463379915105
248.98,77.99698107119912
248.98,82.99345566153526
248.98000000000002,88.01205525994301
248.98,93.01184968292947
248.98000000000002,97.99351239204407
245.9823951768875,100
240.97531982898712,100
239.98444041252137,95.66106190904975
