181.40697250366213,28.910000000000004
186.40723598748446,28.91
191.02000000000004,29.29425392985344
191.02000000000004,34.290421022700606
191.01999999999998,39.28264390313299
191.01999999999998,44.29986671730177
191.02,49.28396864262672
191.02,54.294949977920915
191.02,59.29834751290967
191.02,64.28261589957604
191.01999999999998,69.29126519158481
191.01999999999998,74.29674519006394
191.02,79.29306575998663
190.73402562141416,84.28002493858337
189.41680908203125,89.09263427734375
186.8944275379181,93.38010031700135
183.2995257949829,96.83766906738282
178.95229111671446,99.2887532043457
174.14651612281799,100.64355056762695
169.1800994873047,101.02968261718752
164.19031982421873,100.66310546874999
159.35110301971434,99.46369598388672
154.88226756095887,97.23318412780762
151.1555592727661,93.9265298461914
148.62727353096008,89.64119239807128
147.41377369880675,84.80677772521972
147.9114189259708,80.42
152.91530900651588,80.42
156.58715301513672,81.77292510986328
157.56322235107424,86.66607452392579
160.40241378784177,90.72451950073243
164.81815380096435,92.96845317840578
169.77312580108642,93.50396060943605
174.60876052856446,92.42093765258788
178.52384517669674,89.35904472351073
180.80021240234376,84.9602294921875
181.40000000000003,80.00503075947984
181.4,75.01186097025872
181.4,70.0091361617879
181.39999999999998,64.99972954653435
181.4,60.001406736373895
181.39999999999998,55.01035113366757
181.4,50.005855792311486
181.4,45.000174401553814
181.4,40.0019106744416
181.4,35.00928575158119
181.4,30.007554953154177
